Id,Season,Area,unit_area_production(qui/ha),Latitude(N),Longitude(E)
446,Kharif,2505.0,0.9584830339321356,16.1853166,75.69679190000001
447,Kharif,49.0,1.0816326530612246,13.001087199999999,77.3361225
448,Kharif,19.0,0.8947368421052632,13.001087199999999,77.3361225
449,Kharif,14.0,1.0714285714285714,13.001087199999999,77.3361225
450,Kharif,53052.0,1.109590590364171,15.857266599999999,74.5069343
451,Kharif,54298.0,0.9224464989502376,15.857266599999999,74.5069343
452,Kharif,52760.0,1.0782410917361638,15.857266599999999,74.5069343
453,Kharif,42588.0,0.8416924955386493,15.857266599999999,74.5069343
454,Kharif,49707.0,0.8616492646910898,15.857266599999999,74.5069343
455,Kharif,62203.0,0.4360561387714419,15.857266599999999,74.5069343
456,Kharif,97168.0,0.6117960645479994,15.857266599999999,74.5069343
457,Kharif,69115.0,0.5538450408739058,15.857266599999999,74.5069343
458,Kharif,76927.0,0.7666489009060538,15.857266599999999,74.5069343
459,Kharif,64422.0,0.8597528794511192,15.857266599999999,74.5069343
460,Kharif,70104.0,0.6726007075202556,15.857266599999999,74.5069343
461,Kharif,97400.0,0.5063449691991786,15.857266599999999,74.5069343
462,Kharif,78662.0,0.8226971091505428,15.857266599999999,74.5069343
463,Kharif,77257.0,1.014600618714162,15.857266599999999,74.5069343
464,Kharif,60203.0,0.6706974735478298,15.857266599999999,74.5069343
465,Kharif,66769.0,0.7362548488070811,15.857266599999999,74.5069343
466,Kharif,74314.0,0.9148478079500498,15.857266599999999,74.5069343
467,Kharif,23.0,1.0434782608695652,15.1467299,76.91252109999999
468,Kharif,217.0,1.0783410138248848,18.083333,77.333333
469,Kharif,120.0,0.9166666666666666,18.083333,77.333333
470,Kharif,132.0,1.0454545454545454,18.083333,77.333333
471,Kharif,125.0,0.8320000000000001,18.083333,77.333333
472,Kharif,382.0,0.8298429319371727,18.083333,77.333333
473,Kharif,12325.0,0.4816227180527383,18.083333,77.333333
474,Kharif,28175.0,0.6260514640638865,18.083333,77.333333
475,Kharif,31876.0,0.6792571213452127,18.083333,77.333333
476,Kharif,20838.0,0.8378923121220847,18.083333,77.333333
477,Kharif,14782.0,1.0307806792044378,18.083333,77.333333
478,Kharif,23924.0,0.6725881959538539,18.083333,77.333333
479,Kharif,33508.0,0.2355855318132983,18.083333,77.333333
480,Kharif,47434.0,0.9699582577897712,18.083333,77.333333
481,Kharif,81066.0,1.0810944168948755,18.083333,77.333333
482,Kharif,77187.0,1.4933991475248425,18.083333,77.333333
483,Kharif,109391.0,1.598851825104442,18.083333,77.333333
484,Kharif,120020.0,0.5709465089151808,18.083333,77.333333
485,Kharif,132.0,1.0757575757575757,16.8269911,75.7175387
486,Kharif,32.0,1.03125,16.8269911,75.7175387
487,Kharif,40.0,0.625,16.8269911,75.7175387
488,Kharif,9.0,0.5555555555555556,16.8269911,75.7175387
489,Kharif,10.0,0.7,16.8269911,75.7175387
490,Kharif,10.0,0.8,16.8269911,75.7175387
491,Kharif,4.0,0.5,16.8269911,75.7175387
492,Kharif,29.0,1.0689655172413792,11.95149995,77.106541685907
493,Kharif,1.0,1.0,11.95149995,77.106541685907
494,Kharif,4.0,1.0,11.95149995,77.106541685907
495,Kharif,1.0,1.0,11.95149995,77.106541685907
496,Kharif,115.0,1.0782608695652174,13.5,75.5
497,Kharif,100.0,0.91,13.5,75.5
498,Kharif,127.0,1.0393700787401574,13.5,75.5
499,Kharif,5.0,1.0,13.5,75.5
500,Kharif,22.0,0.9090909090909092,14.2266443,76.4005122
501,Kharif,8.0,1.125,14.4664457,75.9197507909343
502,Kharif,4.0,0.75,14.4664457,75.9197507909343
503,Kharif,4.0,0.5,14.4664457,75.9197507909343
504,Kharif,5627.0,1.076417273858184,15.454050500000001,75.0066516
505,Kharif,4491.0,0.9149409930973056,15.454050500000001,75.0066516
506,Kharif,4020.0,0.6355721393034826,15.454050500000001,75.0066516
507,Kharif,5027.0,0.7400039785160135,15.454050500000001,75.0066516
508,Kharif,5720.0,0.6232517482517482,15.454050500000001,75.0066516
509,Kharif,18343.0,0.6383906667393556,15.454050500000001,75.0066516
510,Kharif,22827.0,0.7115696324527971,15.454050500000001,75.0066516
511,Kharif,21646.0,0.3857063660722536,15.454050500000001,75.0066516
512,Kharif,22431.0,0.4788016584191521,15.454050500000001,75.0066516
513,Kharif,24847.0,0.5481547068056506,15.454050500000001,75.0066516
514,Kharif,27471.0,0.7277128608350625,15.454050500000001,75.0066516
515,Kharif,36033.0,0.5329559015347043,15.454050500000001,75.0066516
516,Kharif,30809.0,0.8397870752052972,15.454050500000001,75.0066516
517,Kharif,23219.0,0.7647616176407253,15.454050500000001,75.0066516
518,Kharif,21244.0,0.7524006778384486,15.454050500000001,75.0066516
519,Kharif,28677.0,0.9860864107124176,15.454050500000001,75.0066516
520,Kharif,31984.0,1.0269509754877442,15.454050500000001,75.0066516
521,Kharif,235.0,1.0765957446808512,15.4263647,75.63007859999999
522,Kharif,76.0,0.631578947368421,15.4263647,75.63007859999999
523,Kharif,75.0,0.56,15.4263647,75.63007859999999
524,Kharif,120.0,0.7416666666666667,15.4263647,75.63007859999999
525,Kharif,41.0,0.8048780487804879,15.4263647,75.63007859999999
526,Kharif,6.0,0.6666666666666666,15.4263647,75.63007859999999
527,Kharif,4.0,0.5,15.4263647,75.63007859999999
528,Kharif,4.0,1.0,17.3310003,76.8334228
529,Kharif,164.0,0.9146341463414634,17.3310003,76.8334228
530,Kharif,33.0,1.0303030303030305,17.3310003,76.8334228
531,Kharif,16.0,0.8125,17.3310003,76.8334228
532,Kharif,21.0,0.8095238095238095,17.3310003,76.8334228
533,Kharif,177.0,0.48022598870056504,17.3310003,76.8334228
534,Kharif,205.0,0.6243902439024389,17.3310003,76.8334228
535,Kharif,826.0,0.5605326876513317,17.3310003,76.8334228
536,Kharif,723.0,0.7413554633471646,17.3310003,76.8334228
537,Kharif,418.0,0.8157894736842105,17.3310003,76.8334228
538,Kharif,1058.0,0.6899810964083176,17.3310003,76.8334228
539,Kharif,1850.0,0.10378378378378378,17.3310003,76.8334228
540,Kharif,375.0,0.37333333333333335,17.3310003,76.8334228
541,Kharif,875.0,0.3657142857142857,17.3310003,76.8334228
542,Kharif,4512.0,0.7570921985815603,17.3310003,76.8334228
543,Kharif,6054.0,1.3766105054509414,17.3310003,76.8334228
544,Kharif,21695.0,0.6070523162018898,17.3310003,76.8334228
545,Kharif,57.0,1.0701754385964912,13.007081699999999,76.0992703
546,Kharif,61.0,0.918032786885246,13.007081699999999,76.0992703
547,Kharif,40.0,1.05,13.007081699999999,76.0992703
548,Kharif,18.0,0.8333333333333334,13.007081699999999,76.0992703
549,Kharif,2.0,1.0,13.007081699999999,76.0992703
550,Kharif,5.0,0.4,13.007081699999999,76.0992703
551,Kharif,4.0,0.75,13.007081699999999,76.0992703
552,Kharif,456.0,1.0767543859649122,14.787482500000001,75.39967309999999
553,Kharif,583.0,0.9142367066895368,14.787482500000001,75.39967309999999
554,Kharif,499.0,1.0440881763527057,14.787482500000001,75.39967309999999
555,Kharif,177.0,0.8305084745762712,14.787482500000001,75.39967309999999
556,Kharif,327.0,0.8318042813455657,14.787482500000001,75.39967309999999
557,Kharif,544.0,0.4816176470588235,14.787482500000001,75.39967309999999
558,Kharif,1253.0,0.6256983240223464,14.787482500000001,75.39967309999999
559,Kharif,2958.0,0.2829614604462475,14.787482500000001,75.39967309999999
560,Kharif,6502.0,0.926176561058136,14.787482500000001,75.39967309999999
561,Kharif,5866.0,0.6754176610978521,14.787482500000001,75.39967309999999
562,Kharif,9273.0,0.6716273050792624,14.787482500000001,75.39967309999999
563,Kharif,11342.0,0.32965967201551755,14.787482500000001,75.39967309999999
564,Kharif,7024.0,1.1096241457858769,14.787482500000001,75.39967309999999
565,Kharif,5528.0,1.0897250361794502,14.787482500000001,75.39967309999999
566,Kharif,6046.0,0.4133311280185246,14.787482500000001,75.39967309999999
567,Kharif,5006.0,1.173192169396724,14.787482500000001,75.39967309999999
568,Kharif,5016.0,0.8273524720893142,14.787482500000001,75.39967309999999
569,Kharif,44.0,1.068181818181818,12.5238888,76.89619609999998
570,Kharif,48.0,0.9166666666666666,12.5238888,76.89619609999998
571,Kharif,55.0,1.0363636363636364,12.5238888,76.89619609999998
572,Kharif,11.0,0.8181818181818182,12.5238888,76.89619609999998
573,Kharif,29.0,0.8275862068965517,12.5238888,76.89619609999998
574,Kharif,20.0,0.5,12.5238888,76.89619609999998
575,Kharif,63.0,0.6190476190476191,12.5238888,76.89619609999998
576,Kharif,84.0,0.5595238095238095,12.5238888,76.89619609999998
577,Kharif,11.0,0.7272727272727273,12.5238888,76.89619609999998
578,Kharif,6.0,0.8333333333333334,12.5238888,76.89619609999998
579,Kharif,14.0,0.8571428571428571,12.5238888,76.89619609999998
580,Kharif,1.0,1.0,12.5238888,76.89619609999998
581,Kharif,8.0,1.125,12.3051828,76.6553609
582,Kharif,16.0,0.9375,12.3051828,76.6553609
583,Kharif,43.0,1.0465116279069768,12.3051828,76.6553609
584,Kharif,67.0,0.8358208955223879,12.3051828,76.6553609
585,Kharif,18.0,0.6111111111111112,12.3051828,76.6553609
586,Kharif,11.0,0.5454545454545454,12.3051828,76.6553609
587,Kharif,23.0,0.7391304347826086,12.3051828,76.6553609
588,Kharif,52.0,0.8076923076923077,12.3051828,76.6553609
589,Kharif,17.0,0.7058823529411765,12.3051828,76.6553609
590,Kharif,3.0,1.0,16.083333,77.166667
591,Kharif,32.0,1.0625,13.9311723,75.569737
592,Kharif,16.0,0.9375,13.9311723,75.569737
593,Kharif,45.0,1.0444444444444445,13.9311723,75.569737
594,Kharif,2.0,1.0,13.9311723,75.569737
595,Kharif,5.0,0.6,13.9311723,75.569737
596,Kharif,46.0,0.8695652173913043,13.9311723,75.569737
597,Kharif,23.0,1.0869565217391304,13.499940599999999,77.0002445
598,Kharif,1.0,1.0,13.499940599999999,77.0002445
599,Kharif,5.0,1.0,13.499940599999999,77.0002445
600,Kharif,5.0,0.8,13.499940599999999,77.0002445
601,Kharif,11.0,0.4545454545454545,13.499940599999999,77.0002445
602,Kharif,14.0,0.6428571428571429,13.499940599999999,77.0002445
603,Kharif,3.0,0.6666666666666666,13.499940599999999,77.0002445
604,Kharif,5.0,0.8,13.499940599999999,77.0002445
605,Kharif,44.0,0.8181818181818182,13.499940599999999,77.0002445
606,Kharif,17.0,0.7058823529411765,13.499940599999999,77.0002445
607,Kharif,5.0,0.4,13.499940599999999,77.0002445
608,Kharif,15.0,0.8666666666666667,13.499940599999999,77.0002445
609,Kharif,1.0,1.0,13.499940599999999,77.0002445
619,WholeYear,7.0,1.4285714285714286,10.80818325,76.6383941528817
620,WholeYear,6.0,1.5,10.80818325,76.6383941528817
621,WholeYear,1.0,1.4,10.80818325,76.6383941528817
622,Kharif,137322.0,0.5878009350286189,23.93722175,76.1438172501562
623,Kharif,11244.0,0.7591604411241551,22.29186455,74.3577431315598
624,WholeYear,14367.0,0.680030625739542,22.29186455,74.3577431315598
625,Kharif,15590.0,0.7711353431686979,22.29186455,74.3577431315598
626,Kharif,15785.0,0.7289832119100412,22.29186455,74.3577431315598
627,Kharif,16206.0,0.9741453782549672,22.29186455,74.3577431315598
628,Kharif,16990.0,0.5175397292525015,22.29186455,74.3577431315598
629,Kharif,1409.0,0.5031937544357701,23.03480545,81.750266413744
630,Kharif,1204.0,0.451827242524917,23.03480545,81.750266413744
631,Kharif,1274.0,0.4992150706436421,23.03480545,81.750266413744
632,Kharif,1321.0,0.4867524602573808,23.03480545,81.750266413744
633,Kharif,1805.0,0.33074792243767315,23.03480545,81.750266413744
634,Kharif,2071.0,0.5514244326412361,23.03480545,81.750266413744
635,WholeYear,2474.0,0.3686337914308812,23.03480545,81.750266413744
636,Kharif,3025.0,0.4023140495867769,23.03480545,81.750266413744
637,Kharif,3444.0,0.41173054587688734,23.03480545,81.750266413744
638,Kharif,4657.0,0.9338630019325748,23.03480545,81.750266413744
639,Kharif,5843.0,0.7846996405955845,23.03480545,81.750266413744
640,Kharif,46269.0,0.9589574012837968,24.576189000000003,77.7302895
641,Kharif,58355.0,0.874081055607917,24.576189000000003,77.7302895
642,Kharif,42293.0,1.0305724351547538,24.576189000000003,77.7302895
643,Kharif,45759.0,0.9891387486614656,24.576189000000003,77.7302895
644,Kharif,48466.0,1.0746709033136632,24.576189000000003,77.7302895
645,Kharif,53336.0,1.1143692815359232,24.576189000000003,77.7302895
646,WholeYear,65199.0,1.1187594901762297,24.576189000000003,77.7302895
647,Kharif,65780.0,1.2807084220127698,24.576189000000003,77.7302895
648,Kharif,108023.0,1.1782213047221426,24.576189000000003,77.7302895
649,Kharif,118835.0,2.0850422855219417,24.576189000000003,77.7302895
650,Kharif,162861.0,0.9358839746777928,24.576189000000003,77.7302895
651,Kharif,300.0,1.3333333333333333,21.8133417,80.1916685
652,Kharif,300.0,1.0,21.8133417,80.1916685
653,Kharif,275.0,1.1745454545454546,21.8133417,80.1916685
654,Kharif,197.0,1.1928934010152283,21.8133417,80.1916685
655,Kharif,181.0,1.270718232044199,21.8133417,80.1916685
656,Kharif,150.0,1.2,21.8133417,80.1916685
657,Kharif,138.0,1.4420289855072463,21.8133417,80.1916685
658,Kharif,125.0,1.296,21.8133417,80.1916685
659,Kharif,115.0,1.4521739130434783,21.8133417,80.1916685
660,Kharif,104.0,1.2403846153846154,21.8133417,80.1916685
661,Kharif,109.0,1.0917431192660552,21.8133417,80.1916685
662,Kharif,97.0,1.1855670103092784,21.8133417,80.1916685
663,WholeYear,116.0,1.2241379310344829,21.8133417,80.1916685
664,Kharif,93.0,1.7419354838709675,21.8133417,80.1916685
665,Kharif,58.0,1.6896551724137931,21.8133417,80.1916685
666,Kharif,44.0,1.3636363636363635,21.8133417,80.1916685
667,Kharif,45.0,0.7111111111111111,21.8133417,80.1916685
668,Kharif,25300.0,0.5612648221343873,22.0333621,74.8978374
669,Kharif,29867.0,0.33247396792446515,22.0333621,74.8978374
670,Kharif,28504.0,0.3748947516138086,22.0333621,74.8978374
671,Kharif,27842.0,0.4815027656059191,22.0333621,74.8978374
672,Kharif,20852.0,0.5691540379819682,22.0333621,74.8978374
673,Kharif,25521.0,0.7520081501508562,22.0333621,74.8978374
674,Kharif,26877.0,0.5278490903002567,22.0333621,74.8978374
675,Kharif,30990.0,0.35611487576637624,22.0333621,74.8978374
676,Kharif,29572.0,0.3552346814554308,22.0333621,74.8978374
677,Kharif,29679.0,0.4155126520435325,22.0333621,74.8978374
678,Kharif,31171.0,0.44111513907157296,22.0333621,74.8978374
679,WholeYear,31404.0,0.4635078333970195,22.0333621,74.8978374
680,Kharif,33138.0,0.2869515360009657,22.0333621,74.8978374
681,Kharif,35375.0,0.3481272084805654,22.0333621,74.8978374
682,Kharif,37511.0,2.050705126496228,22.0333621,74.8978374
683,Kharif,37886.0,1.0459272554505623,22.0333621,74.8978374
684,Kharif,185200.0,0.6933045356371489,21.833333,77.833333
685,Kharif,177300.0,0.4608009024252679,21.833333,77.833333
686,Kharif,168872.0,0.6252960822398029,21.833333,77.833333
687,Kharif,160638.0,0.5814875683213188,21.833333,77.833333
688,Kharif,156462.0,0.8818626887039664,21.833333,77.833333
689,Kharif,160842.0,0.6515338033598189,21.833333,77.833333
690,Kharif,153247.0,0.8921871227495481,21.833333,77.833333
691,Kharif,158212.0,0.6885002401840569,21.833333,77.833333
692,Kharif,176721.0,1.0746430814673975,21.833333,77.833333
693,Kharif,173919.0,1.0486778327842272,21.833333,77.833333
694,Kharif,194077.0,1.0473265765649715,21.833333,77.833333
695,Kharif,196974.0,1.1312711322306497,21.833333,77.833333
696,WholeYear,210304.0,1.220457052647596,21.833333,77.833333
697,Kharif,229015.0,1.0958321507324849,21.833333,77.833333
698,Kharif,206858.0,1.2688365932185364,21.833333,77.833333
699,Kharif,236004.0,1.850333045202624,21.833333,77.833333
700,Kharif,241852.0,0.6297074243752377,21.833333,77.833333
701,Kharif,600.0,0.8333333333333334,26.5,78.75
702,Kharif,900.0,0.6666666666666666,26.5,78.75
703,Kharif,151.0,0.7483443708609272,26.5,78.75
704,Kharif,194.0,0.5051546391752577,26.5,78.75
705,Kharif,107.0,0.8224299065420559,26.5,78.75
706,Kharif,20.0,0.75,26.5,78.75
707,Kharif,31.0,0.8709677419354839,26.5,78.75
708,Kharif,165.0,0.7818181818181819,26.5,78.75
709,Kharif,82.0,0.8170731707317073,26.5,78.75
710,Kharif,28.0,0.5714285714285714,26.5,78.75
711,Kharif,26.0,0.5384615384615384,26.5,78.75
712,Kharif,2.0,0.5,26.5,78.75
713,WholeYear,1.0,2.0,26.5,78.75
714,Kharif,2.0,,26.5,78.75
715,Kharif,17.0,0.8235294117647058,26.5,78.75
716,Kharif,3.0,0.6666666666666666,26.5,78.75
717,Kharif,124.0,1.1290322580645162,26.5,78.75
718,Kharif,74700.0,0.9129852744310576,23.253092300000002,77.3962718
719,Kharif,77800.0,0.7634961439588689,23.253092300000002,77.3962718
720,Kharif,81731.0,0.9562222412548482,23.253092300000002,77.3962718
721,Kharif,81954.0,1.2011616272543133,23.253092300000002,77.3962718
722,Kharif,83994.0,0.9854275305378956,23.253092300000002,77.3962718
723,Kharif,84692.0,0.9166391158550984,23.253092300000002,77.3962718
724,Kharif,86430.0,1.0643757954413977,23.253092300000002,77.3962718
725,Kharif,89662.0,0.9884231893109678,23.253092300000002,77.3962718
726,Kharif,90623.0,1.1593745517142446,23.253092300000002,77.3962718
727,Kharif,92321.0,1.0334810064882314,23.253092300000002,77.3962718
728,Kharif,96061.0,1.2456668158774111,23.253092300000002,77.3962718
729,Kharif,103983.0,1.32755354240597,23.253092300000002,77.3962718
730,WholeYear,103292.0,1.3337915811485883,23.253092300000002,77.3962718
731,Kharif,106792.0,1.1564911229305566,23.253092300000002,77.3962718
732,Kharif,107712.0,1.1953635620915033,23.253092300000002,77.3962718
733,Kharif,110462.0,1.4526896127174955,23.253092300000002,77.3962718
734,Kharif,114254.0,0.6350412239396432,23.253092300000002,77.3962718
735,Kharif,10383.0,0.7303284214581528,21.311883899999998,76.22919920000001
736,Kharif,14214.0,0.4871253693541579,21.311883899999998,76.22919920000001
737,Kharif,13081.0,0.649338735570675,21.311883899999998,76.22919920000001
738,Kharif,13126.0,0.7345726039920768,21.311883899999998,76.22919920000001
739,Kharif,14324.0,0.5950153588383134,21.311883899999998,76.22919920000001
740,Kharif,14321.0,0.6528873682005446,21.311883899999998,76.22919920000001
741,WholeYear,15068.0,0.6953145739315105,21.311883899999998,76.22919920000001
742,Kharif,15113.0,0.5201482167670217,21.311883899999998,76.22919920000001
743,Kharif,15618.0,0.5470610833653476,21.311883899999998,76.22919920000001
744,Kharif,17179.0,0.9685080621689272,21.311883899999998,76.22919920000001
745,Kharif,18301.0,1.430796131358942,21.311883899999998,76.22919920000001
746,Kharif,43900.0,0.7630979498861048,24.75,79.75
747,Kharif,41900.0,0.5083532219570406,24.75,79.75
748,Kharif,33464.0,0.5324826679416687,24.75,79.75
749,Kharif,30462.0,0.37285798700019696,24.75,79.75
750,Kharif,23904.0,0.5059822623828648,24.75,79.75
751,Kharif,15201.0,0.2977435695020064,24.75,79.75
752,Kharif,17617.0,0.6641880002270534,24.75,79.75
753,Kharif,22837.0,0.5389937382318168,24.75,79.75
754,Kharif,23280.0,0.4891323024054983,24.75,79.75
755,Kharif,22066.0,0.4271277077857337,24.75,79.75
756,Kharif,31903.0,0.28903237940005644,24.75,79.75
757,Kharif,33511.0,0.636835665900749,24.75,79.75
758,WholeYear,41644.0,0.6318317164537508,24.75,79.75
759,Kharif,47380.0,0.4143520472773322,24.75,79.75
760,Kharif,60896.0,0.4164148712559117,24.75,79.75
761,Kharif,73206.0,0.8442750594213589,24.75,79.75
762,Kharif,88287.0,0.5976757620034661,24.75,79.75
763,Kharif,134800.0,1.1520771513353116,22.116667,78.8
764,Kharif,125200.0,0.6661341853035144,22.116667,78.8
765,Kharif,74226.0,0.9163770107509498,22.116667,78.8
766,Kharif,87018.0,0.8235537475005171,22.116667,78.8
767,Kharif,90343.0,0.7467651063170362,22.116667,78.8
768,Kharif,100708.0,0.7406462247289193,22.116667,78.8
769,Kharif,109582.0,1.4483035535033126,22.116667,78.8
770,Kharif,140087.0,0.8357877604631407,22.116667,78.8
771,Kharif,128631.0,0.8912237330037083,22.116667,78.8
772,Kharif,139798.0,1.3654630252221065,22.116667,78.8
773,Kharif,144594.0,1.4980427956900009,22.116667,78.8
774,Kharif,147912.0,1.1933582129915086,22.116667,78.8
775,WholeYear,157217.0,1.6917572527144011,22.116667,78.8
776,Kharif,161561.0,1.9856648572365856,22.116667,78.8
777,Kharif,146659.0,1.8026578662066424,22.116667,78.8
778,Kharif,153727.0,2.488515355142558,22.116667,78.8
779,Kharif,150014.0,0.7693415281240418,22.116667,78.8
780,Kharif,82200.0,0.8892944038929441,23.75,79.583333
781,Kharif,78000.0,0.5846153846153846,23.75,79.583333
782,Kharif,56083.0,0.7149760176880695,23.75,79.583333
783,Kharif,56111.0,0.5181515210921209,23.75,79.583333
784,Kharif,50041.0,0.7804800063947563,23.75,79.583333
785,Kharif,26412.0,0.4613054672118734,23.75,79.583333
786,Kharif,32342.0,1.0132954053552656,23.75,79.583333
787,Kharif,44881.0,0.95225150954747,23.75,79.583333
788,Kharif,45302.0,1.0305726016511412,23.75,79.583333
789,Kharif,54564.0,0.8359174547320578,23.75,79.583333
790,Kharif,108702.0,0.573163327261688,23.75,79.583333
791,Kharif,92979.0,1.1762763634799256,23.75,79.583333
792,WholeYear,90993.0,1.1187673777103733,23.75,79.583333
793,Kharif,62110.0,1.4568185477378843,23.75,79.583333
